,zip,city,state,latitude,longitude,countyname,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
5839,91506,Burbank,CA,34.169663,-118.32364,Los Angeles County,782600,787700,792500,797700,805300,811600,815400,816400,817300,821700,827900,831600
5840,11784,Selden,NY,40.869274,-73.04254,Suffolk County,293600,295200,296900,298100,298000,297600,299400,302100,303900,305100,308700,313200
5841,83716,Boise,ID,43.601772,-116.02721000000001,Ada County,313100,317400,322500,328100,334400,339000,340900,341500,342900,345800,348900,351300
5842,40059,Prospect,KY,38.350915,-85.60042,Jefferson County,436500,438300,439400,439600,440200,441000,441800,442100,442400,442700,444100,446200
5843,91731,El Monte,CA,34.076642,-118.03941999999999,Los Angeles County,518000,522800,527000,529400,530900,530700,530000,530100,530900,532400,533100,533300
5844,59937,Whitefish,MT,48.409454,-114.43068999999998,Flathead County,339700,348800,360000,371000,379300,383300,389300,392600,392700,395800,403700,408800
5846,34480,Ocala,FL,29.12295,-82.0816,Marion County,162800,165400,167900,169500,170300,170800,172000,173700,175700,177200,177700,177700
5847,2601,Barnstable,MA,41.654740999999994,-70.2895,Barnstable County,289600,295400,301900,306100,309100,311700,314900,317800,319500,319900,320100,320300
5848,13903,Binghamton,NY,42.077258,-75.90226,Broome County,88800,91600,93000,94000,95400,96300,96200,96600,97800,98100,97800,97900
5849,2190,Weymouth,MA,42.1711,-70.94596999999999,Norfolk County,415600,420300,422700,423200,424000,424800,424900,425700,427800,430900,434300,437300
5850,34286,North Port,FL,27.072445000000002,-82.1606,Sarasota County,186600,190100,193200,195000,196900,198600,200200,202200,204100,205300,206000,206700
5851,19341,Exton,PA,40.040504999999996,-75.63425,Chester County,395400,396300,397200,399900,402600,404200,406200,409600,412300,411800,409700,408500
5852,19090,Willow Grove,PA,40.145859,-75.1216,Montgomery County,255600,258700,261100,261900,262000,262900,264200,264800,265900,267600,268800,269300
5853,2152,Winthrop,MA,42.373047,-70.97803,Suffolk County,479100,485000,491300,494700,496200,496900,501400,508000,512200,515200,518600,519900
5854,39553,Gautier,MS,30.400599,-88.65092,Jackson County,101600,101500,101400,102600,104500,106200,106200,104300,103100,104400,106200,107100
5855,74021,Collinsville,OK,36.369251,-95.8397,Tulsa County,157200,158500,159500,160200,160800,161300,161800,162400,163300,164000,163900,163600
5856,10303,New York,NY,40.629448,-74.16239,Richmond County,354100,359700,365200,370300,373100,373700,373800,374700,377000,380900,384100,385400
5857,40014,Crestwood,KY,38.335106,-85.4584,Oldham County,287700,289400,289100,287200,285400,284500,284600,285600,286300,286900,288100,290000
5858,75964,Nacogdoches,TX,31.61099,-94.70503000000001,Nacogdoches County,87400,86300,85300,86400,90700,93400,91300,88100,88600,92700,97600,100200
5860,61073,Roscoe,IL,42.419097,-89.00407,Winnebago County,176500,177400,177400,178200,179200,180000,180800,181700,182200,182700,182300,180700
5861,28387,Southern Pines,NC,35.180394,-79.39084,Moore County,235300,238500,244100,247600,249500,251700,254300,256000,257000,259100,261900,264300
5862,44333,Fairlawn,OH,41.144661,-81.61948000000001,Summit County,245700,250000,254500,256800,258500,259700,259800,260100,262200,265100,266800,267400
5863,49401,Allendale,MI,42.973667,-85.9318,Ottawa County,201600,204600,206000,207300,209700,212900,213300,211600,211500,213100,213800,214300
5864,75215,Dallas,TX,32.76103,-96.77035,Dallas County,65000,68300,71900,74200,76500,77600,77300,77000,77200,78700,82100,85700
5865,84032,Heber City,UT,40.511413,-111.33259,Wasatch County,394600,396400,397800,398900,398900,399700,402500,404000,406500,413800,422800,427800
5866,73010,Blanchard,OK,35.118392,-97.66381,McClain County,162800,164000,165600,167300,169100,170200,170600,170800,172000,174300,175900,176200
5867,94127,San Francisco,CA,37.734964,-122.4597,San Francisco County,1712400,1730200,1739100,1750000,1768400,1788400,1802700,1811300,1819900,1823700,1813400,1806000
5868,44647,Massillon,OH,40.793924,-81.55252,Stark County,88900,91200,93700,94600,94900,95300,95700,96200,97000,98100,98900,99500
5869,62220,Belleville,IL,38.50046,-89.97654,Saint Clair County,74800,76600,78500,79500,80200,81000,82300,83700,84700,84900,84800,84500
5870,40769,Williamsburg,KY,36.709853,-84.1508,Whitley County,70400,70800,71200,71400,71500,71400,72200,74000,76100,77600,77900,77600
5871,98422,Tacoma,WA,47.296007,-122.39835,Pierce County,407800,414300,417700,419900,423800,426500,426300,426300,428200,432100,436300,439800
5872,27021,King,NC,36.293122,-80.3546,Stokes County,141200,141700,142400,142900,142800,142300,142100,142700,145200,148600,151200,152400
5873,42501,Somerset,KY,37.075624,-84.54437,Pulaski County,89600,89000,88300,88500,89300,89700,89800,90100,90900,91500,91500,91100
5874,37748,Harriman,TN,35.930801,-84.53135,Roane County,92200,93700,94400,92900,91400,91100,90900,92100,95000,97600,99300,100300
5875,48184,Wayne,MI,42.276688,-83.3786,Wayne County,85400,87000,88200,89200,90400,91500,92400,93600,94800,95900,97100,98100
5876,2842,Middletown,RI,41.511739,-71.28658,Newport County,381500,387700,391900,394300,395500,396400,396900,397800,399700,400900,402100,404600
5877,53024,Grafton,WI,43.32546,-87.94573000000001,Ozaukee County,260600,261200,262500,264600,265800,265700,265900,267100,268700,271200,274500,277700
5878,95620,Dixon,CA,38.427208,-121.81348,Solano County,418100,421000,423100,423800,424600,426300,428100,428900,429000,430100,432200,433600
5879,33760,South Highpoint,FL,27.90802,-82.71365,Pinellas County,202800,206700,210200,213500,215800,216700,217700,219000,220000,221200,221900,222300
5880,55438,Bloomington,MN,44.8257,-93.38212,Hennepin County,346200,348000,350000,352200,354100,354500,353500,352000,350700,349900,350100,351700
5881,8015,Browns Mills,NJ,39.960596,-74.5606,Burlington County,151700,152900,153800,153900,153500,153000,152900,153100,153800,155300,157600,159400
5882,33704,Saint Petersburg,FL,27.796453999999997,-82.63750999999999,Pinellas County,381000,389900,398700,402500,403800,406100,409200,411600,413400,415600,418900,422400
5883,92603,Irvine,CA,33.648871,-117.76463700000001,Orange County,1785400,1804400,1817000,1828500,1846700,1864600,1880900,1897600,1899000,1888500,1882800,1887300
5884,39440,Laurel,MS,31.701492,-89.1393,Jones County,74500,73600,73300,75000,77900,81400,84200,85100,85100,86600,88800,89200
5885,98642,Ridgefield,WA,45.795825,-122.69803999999999,Clark County,450100,454600,458500,462200,465400,466100,464500,463600,464000,464800,465200,465200
5886,2476,Arlington,MA,42.416745,-71.17761,Middlesex County,765900,769300,770100,773200,782900,792300,796200,797800,799400,801000,803200,806600
5887,44278,Tallmadge,OH,41.093156,-81.42692,Summit County,162200,162800,163300,163700,164100,164100,163900,164100,165200,166500,167700,168700
5888,25414,Charles Town,WV,39.279965000000004,-77.86203,Jefferson County,241300,238400,236500,236900,238900,240700,241000,241300,241600,241600,241300,240900
5889,22911,Charlottesville,VA,38.07735,-78.42042,Albemarle County,306900,311800,315300,317800,320000,322200,323400,323900,324400,325700,326500,326400
5890,55362,Monticello,MN,45.301337,-93.80774,Wright County,220000,221000,221700,223300,225500,227100,228600,231400,234200,235800,236900,238400
5891,70435,Covington,LA,30.53978,-90.07953,Saint Tammany Parish,191700,190800,190800,190500,190700,191300,192700,195100,197300,197900,197400,196900
5892,80223,Denver,CO,39.699156,-104.99999,Denver County,315600,320700,324400,327000,328200,328100,327900,329000,331400,335200,338900,341500
5893,48240,Redford,MI,42.426285,-83.30197,Wayne County,72300,74000,75800,77300,78600,79600,80400,81500,82500,83500,84900,86200
5894,24201,Bristol,VA,36.606582,-82.18087,Bristol City,91500,92000,92200,92500,92700,92900,93300,93800,94200,94600,95000,95100
5895,53597,Waunakee,WI,43.182873,-89.45408,Dane County,351400,354200,357300,361300,365800,368600,370200,372100,373600,374700,376200,377600
5896,97060,Troutdale,OR,45.529551,-122.39156000000001,Multnomah County,321800,324900,326300,326700,326500,326000,326700,328900,330500,331200,332300,334100
5897,18640,Pittston,PA,41.317242,-75.77942,Luzerne County,76300,77700,78800,78200,77300,78100,79900,80400,80300,81000,82000,82400
5898,34222,Ellenton,FL,27.532097999999998,-82.5009,Manatee County,252000,255200,257500,258900,260100,261500,262900,263300,263100,263600,264600,265500
5899,55435,Edina,MN,44.875614,-93.33487,Hennepin County,493000,495100,496900,502100,507300,507300,504400,505300,509900,515700,519700,523300
5900,75156,Gun Barrel City,TX,32.290819,-96.114108,Henderson County,162300,164000,165300,165800,165800,166700,167800,167500,169600,175500,181100,183500
5901,73036,El Reno,OK,35.519046,-97.95534,Canadian County,92600,94800,97300,98400,98600,98600,98500,98500,99400,100600,100900,100900
5902,84651,Payson,UT,40.025007,-111.72117,Utah County,273700,276200,278700,281500,284500,287900,291500,294100,297900,302900,308100,312100
5903,90245,El Segundo,CA,33.921313,-118.40843000000001,Los Angeles County,1296700,1310700,1319200,1327900,1340800,1354300,1365900,1375800,1378300,1377100,1377500,1380400
5904,14610,Rochester,NY,43.142259,-77.54587,Monroe County,181700,180500,179800,179900,180300,180800,180900,180800,180300,179300,178700,179300
5905,54166,Shawano,WI,44.779241,-88.60636,Shawano County,108200,108300,108100,108300,108900,109400,109900,111200,113000,114100,114600,114600
5906,10543,Mamaroneck,NY,40.952892,-73.7346,Westchester County,777000,770400,767100,772000,773700,768300,762100,757300,750400,744600,742100,742600
5907,33872,Sebring,FL,27.475288,-81.48535,Highlands County,133200,134700,135500,136000,136400,136900,137800,139100,140500,142000,143800,145200
5908,44092,Wickliffe,OH,41.603581,-81.47086999999999,Lake County,115400,116100,116600,117200,118200,119600,120700,121400,122400,123600,124200,124000
5909,21901,North East,MD,39.593813,-75.95602,Cecil County,220200,222200,224900,227700,229700,230800,231300,231300,231400,232200,233100,233700
5910,97424,Cottage Grove,OR,43.77182,-123.05667,Lane County,228500,231000,233300,234100,234200,234700,236300,237800,238600,239400,240800,242600
5911,6801,Bethel,CT,41.379978,-73.40105,Fairfield County,316000,316600,316800,316700,317200,317800,317800,317800,318400,319400,320600,321400
5912,53012,Cedarburg,WI,43.305412,-87.99794,Ozaukee County,291000,291900,293400,295900,297500,296600,295400,295900,298700,302600,305300,305800
5913,49058,Hastings,MI,42.64275,-85.29296,Barry County,124500,125000,125700,126500,127200,128500,130300,131200,131900,133800,136500,138600
5914,55405,Minneapolis,MN,44.971798,-93.30273000000001,Hennepin County,363600,368300,373200,375900,377300,378600,380500,382000,383000,383800,385400,388100
5915,11694,New York,NY,40.57649,-73.84721,Queens County,888400,892400,898300,906000,912500,915300,920100,924400,925600,925500,926800,927700
5916,32920,Cape Canaveral,FL,28.390932,-80.60501,Brevard County,220800,224800,227000,229400,233100,236000,237900,239500,240500,241100,241700,242500
5917,87508,Santa Fe,NM,35.469938,-105.754453,Santa Fe County,380800,385700,391000,393800,397000,401200,405900,410700,415800,420300,425500,430500
5918,16201,Kittanning,PA,40.809467,-79.49922,Armstrong County,105000,105700,106500,106800,107100,107400,108000,108700,109500,110100,110400,110500
5919,44055,Lorain,OH,41.435642,-82.13689000000001,Lorain County,54500,53900,53600,54000,54500,54900,55300,55600,56200,56700,56900,56900
5920,11422,New York,NY,40.662538,-73.73514,Queens County,448500,449200,451200,455100,460000,463400,463900,463100,464700,468600,472300,474100
5921,27510,Carrboro,NC,35.912489,-79.08144,Orange County,291700,295900,299300,300400,301300,303900,307400,309700,310500,310000,310100,311200
5922,32025,Lake City,FL,30.155229,-82.62165,Columbia County,105100,106400,107600,108300,108600,108700,109600,110500,113400,118700,123800,126100
5923,94022,Los Altos,CA,37.377140000000004,-122.12411999999999,Santa Clara County,4088000,4164500,4218300,4246800,4289900,4306200,4271200,4231400,4227800,4226500,4196800,4174400
5924,10605,White Plains,NY,41.010020000000004,-73.75158,Westchester County,714800,723800,733600,739000,739900,738400,736400,733900,730100,728000,728200,729100
5925,90061,Los Angeles,CA,33.923365000000004,-118.27591000000001,Los Angeles County,379400,381800,382300,381900,382600,383900,385900,388900,392100,395300,398100,399400
5926,91040,Los Angeles,CA,34.261221,-118.31886999999999,Los Angeles County,620900,626900,630200,631300,631700,630900,629800,630500,632400,634000,633500,632700
5927,8210,Middle,NJ,39.081754,-74.83658,Cape May County,232800,235600,238200,240000,241300,240700,239200,239100,239500,240800,242900,244300
5928,20657,Lusby,MD,38.370044,-76.43328000000001,Calvert County,224000,224800,225300,225200,224900,225000,225500,226600,227600,227700,227700,228300
5929,83204,Pocatello,ID,42.847727,-112.50328999999999,Bannock County,147200,148700,150700,152400,153600,155200,157900,161200,164100,166800,169600,172000
5930,95212,Stockton,CA,38.038906,-121.24213,San Joaquin County,360700,363200,366700,369900,372800,374400,376100,377600,378500,379300,379900,379900
5931,7206,Elizabeth,NJ,40.653189000000005,-74.19158,Union County,185500,188000,189700,191300,194400,198800,205000,210700,214200,218200,223600,227100
5932,12508,Beacon,NY,41.505993,-73.96198000000001,Dutchess County,293100,296800,301700,305200,308200,310900,313900,316200,317000,316400,316900,318700
5933,32934,Melbourne,FL,28.137442999999998,-80.69211,Brevard County,304600,307200,309700,313500,317300,318400,318300,318300,317700,317300,319000,321600
5934,10703,Yonkers,NY,40.956546,-73.8799,Westchester County,419600,418400,418600,420900,424800,428700,431700,431200,430500,432100,432600,430200
5935,30277,Sharpsburg,GA,33.387534,-84.65511,Coweta County,233900,236300,238000,239800,241900,243100,243400,244000,245300,247200,249200,250600
5936,78620,Dripping Springs,TX,30.24108,-98.10753000000001,Hays County,423200,431600,439800,444100,445400,445900,445300,445400,446000,444800,442000,441200
5937,57110,Sioux Falls,SD,43.544375,-96.65801,Minnehaha County,236400,239300,242500,244400,244700,244300,245800,248000,249300,250000,251700,253400
5938,36804,Opelika,AL,32.556296,-85.33465,Lee County,157400,158000,159000,159500,160000,160000,161200,163100,164400,164900,166100,167000
5939,78503,McAllen,TX,26.172017999999998,-98.25041999999999,Hidalgo County,94700,97400,100100,101800,102600,103600,103900,103200,103100,103200,102100,100700
5940,34474,Ocala,FL,29.166186,-82.17027,Marion County,168800,172200,175700,178100,179300,179400,179800,180800,181900,183700,185200,185500
5941,98686,Vancouver,WA,45.712623,-122.63418999999999,Clark County,368100,369700,371900,374100,376900,379300,380300,380700,381900,384100,386900,389600
5942,37015,Ashland City,TN,36.299293,-87.06949,Cheatham County,160400,160500,161000,161900,162800,164000,165800,167300,169000,170800,172100,172800
5943,77039,Houston,TX,29.909122999999997,-95.33683,Harris County,119900,120000,119900,120700,121600,122100,122600,122900,123200,123700,124800,126000
5944,89027,Mesquite,NV,36.804651,-114.08748999999999,Clark County,227000,229700,231400,232800,234800,236200,237700,240600,244000,246300,248200,249600
5945,46637,South Bend,IN,41.73104,-86.24391,Saint Joseph County,133200,134200,134900,134900,134700,135700,137200,138800,139800,140400,140600,140700
5946,68505,Lincoln,NE,40.82655,-96.62564,Lancaster County,155700,157100,158200,159700,161800,163100,164000,164800,165400,165800,165700,165400
5947,19804,Newport,DE,39.721061999999996,-75.60806,New Castle County,197000,194700,191000,188700,187500,187600,188100,188300,188100,187600,187300,187700
5948,75407,Princeton,TX,33.145720000000004,-96.49664,Collin County,205100,206600,208100,209000,210300,211200,211200,210600,210700,212400,215100,216700
5949,48838,Greenville,MI,43.1791,-85.26533,Montcalm County,117000,116400,118000,118800,119100,119600,120700,121800,122900,124600,125600,126100
5950,33566,Plant City,FL,28.013755,-82.11685,Hillsborough County,211100,212800,213900,214200,214800,215000,214900,215300,216300,217600,219400,220900
5951,38829,Booneville,MS,34.653448,-88.53751,Prentiss County,77100,77300,77500,79300,83200,87100,88600,89300,89800,90200,90600,91300
